ID,score,is_solution
XGene7889__2348EXCHANGE1,1,0
XGene7889__2350EXCHANGE1,1,0
XGene7889__2352EXCHANGE1,2,0
XGene7890__3177EXCHANGE1,1,0
XGene7890__3177_reverseEXCHANGE1,2,0
XGene7890__2030EXCHANGE1,1,0
XGene7890__2030_reverseEXCHANGE1,2,0
XGene7891__4363EXCHANGE2,2,0
XGene7891__19EXCHANGE2,2,0
XGene7892__57127EXCHANGE1,1,0
XGene7892__57127_reverseEXCHANGE1,3,0
XGene7892__51458EXCHANGE1,1,0
XGene7892__51458_reverseEXCHANGE1,3,0
XGene7893__6520_9056EXCHANGE1,3,0
XGene7893__6520_9056EXCHANGE2,2,0
XGene7894__6573EXCHANGE2,1,0
XGene7894__6573EXCHANGE1,1,0
XGene7894__6573_reverseEXCHANGE1,2,0
XGene7894__6573_reverseEXCHANGE2,2,0
XGene7895__6580EXCHANGE1,2,0
XGene7895__6580_reverseEXCHANGE1,2,0
XGene7895__6582EXCHANGE1,1,0
XGene7895__6582_reverseEXCHANGE1,3,0
XGene7895__6581EXCHANGE1,1,0
XGene7895__6581_reverseEXCHANGE1,2,0
XGene7896__6580EXCHANGE1,1,0
XGene7896__6580_reverseEXCHANGE1,3,0
XGene7896__6582EXCHANGE1,1,0
XGene7896__6582_reverseEXCHANGE1,2,0
XGene7896__6581EXCHANGE1,1,0
XGene7896__6581_reverseEXCHANGE1,1,0
XGene7897__6584EXCHANGE1,1,0
XGene7897__6510EXCHANGE1,3,0
XGene7898__85320EXCHANGE1,2,0
XGene7898__4363EXCHANGE2,2,0
XGene7898__1244EXCHANGE1,3,0
XGene7898__5244EXCHANGE2,2,0
XGene7898__10257EXCHANGE1,2,0
XGene7898__10057EXCHANGE1,2,0
XGene7898__9429EXCHANGE2,2,0
XGene7899__9057_6520EXCHANGE1,2,0
XGene7899__9057_6520EXCHANGE2,2,0
XGene7900__9356EXCHANGE1,2,0
XGene7900__9356EXCHANGE2,2,0
XGene7900__9356_reverseEXCHANGE1,2,0
XGene7900__9356_reverseEXCHANGE2,2,0
XGene7900__9376EXCHANGE1,1,0
XGene7900__9376EXCHANGE2,1,0
XGene7900__9376_reverseEXCHANGE1,2,0
XGene7900__9376_reverseEXCHANGE2,2,0
XGene7901__9376EXCHANGE1,2,0
XGene7901__9376_reverseEXCHANGE1,3,0
XGene7901__9356EXCHANGE1,1,0
XGene7901__9356_reverseEXCHANGE1,2,0
XGene7902__9376EXCHANGE1,1,0
XGene7902__9376_reverseEXCHANGE1,3,0
XGene7902__9356EXCHANGE1,3,0
XGene7902__9356_reverseEXCHANGE1,1,0
XMetab__12835___c____,3,0
XGene7903__9376EXCHANGE1,2,0
XGene7903__9376_reverseEXCHANGE1,2,0
XGene7903__9356EXCHANGE1,2,0
XGene7903__9356_reverseEXCHANGE1,1,0
XGene7904__949EXCHANGE2,2,0
XGene7904__948EXCHANGE2,1,0
X948,2,0
XGene7904__29881EXCHANGE1,1,0
XGene7905__ISOBUTtmEXCHANGE1,2,0
XMetab__10855600___c____,2,0
XGene7906__ISOBUTteEXCHANGE1,1,0
XGene7908__NACCYStmEXCHANGE1,2,0
XGene7908__NACCYStm_reverseEXCHANGE1,2,0
XMetab__12035___c____,2,0
XGene7909__NACCYSteEXCHANGE1,1,0
XGene7909__NACCYSte_reverseEXCHANGE1,2,0
XGene7911__AGRMtmEXCHANGE1,1,0
XGene7911__AGRMtm_reverseEXCHANGE1,2,0
XGene7913__T4HCINNMtmEXCHANGE1,2,0
XGene7913__T4HCINNMtm_reverseEXCHANGE1,2,0
XGene7915__4HBZtmEXCHANGE1,1,0
XGene7915__4HBZtm_reverseEXCHANGE1,3,0
XMetab__135___c____,1,0
XGene7916__4HBZteEXCHANGE1,2,0
XGene7917__SUCSALtmEXCHANGE1,2,0
XGene7917__SUCSALtm_reverseEXCHANGE1,1,0
XMetab__1112___c____,2,0
XGene7918__SUCSALteEXCHANGE1,2,0
XGene7918__SUCSALte_reverseEXCHANGE1,2,0
XGene7920__CE7081trEXCHANGE1,2,0
XGene7921__CE7081tmEXCHANGE1,1,0
XMetab__egme___r____,3,0
XGene7923__EGMEtrEXCHANGE1,2,0
XGene7923__EGMEtr_reverseEXCHANGE1,2,0
XMetab__egme___c____,2,0
XGene7924__EGMEteEXCHANGE1,2,0
XGene7924__EGMEte_reverseEXCHANGE1,2,0
XGene7926__12HARACHDtrEXCHANGE1,1,0
XMetab__5312983___c____,2,0
XGene7927__12HARACHDteEXCHANGE1,2,0
XMetab__11141754___r____,2,0
XGene7929__18HARACHDtrEXCHANGE1,2,0
XMetab__11141754___c____,2,0
XGene7930__18HARACHDteEXCHANGE1,2,0
XGene7932__SQLtrEXCHANGE1,2,0
XGene7933__SQLteEXCHANGE1,3,0
XGene7935__ORN_DtxEXCHANGE1,1,0
XGene7935__ORN_Dtx_reverseEXCHANGE1,1,0
XMetab__71082___c____,2,0
XGene7936__ORN_DteEXCHANGE1,2,0
XGene7936__ORN_Dte_reverseEXCHANGE1,2,0
XMetab__558___x____,1,0
XGene7938__5G2OXPTtxEXCHANGE1,2,0
XGene7938__5G2OXPTtx_reverseEXCHANGE1,3,0
XMetab__558___c____,2,0
XGene7939__5G2OXPTteEXCHANGE1,3,0
XGene7939__5G2OXPTte_reverseEXCHANGE1,2,0
XGene7942__DHEAteEXCHANGE1,2,0
XGene7944__EANDRSTRNtrEXCHANGE1,2,0
XGene7946__AHANDROSTANtrEXCHANGE1,1,0
XGene7948__ANDRSTANDRtrEXCHANGE1,3,0
XGene7951__ESTRONEteEXCHANGE1,2,0
XGene7953__C05298teEXCHANGE1,2,0
XGene7966__HC02020trEXCHANGE1,1,0
XMetab__246520___c____,2,0
XGene7967__HC02020teEXCHANGE1,2,0
XGene7971__XOL24OHtrEXCHANGE1,2,0
XGene7972__XOL24OHteEXCHANGE1,1,0
XGene7974__XOL27OHteEXCHANGE1,2,0
XGene7976__XOL25OHtrEXCHANGE1,1,0
XMetab__65094___c____,2,0
XGene7977__XOL25OHteEXCHANGE1,1,0
XGene7979__DSMSTEROLtrEXCHANGE1,2,0
XGene7980__DSMSTEROLteEXCHANGE1,3,0
XGene7982__CHSTEROLSteEXCHANGE1,2,0
XGene7984__3ITYR_LteEXCHANGE1,2,0
XGene7984__3ITYR_Lte_reverseEXCHANGE1,3,0
XGene7986__35DIODTYRteEXCHANGE1,1,0
XGene7986__35DIODTYRte_reverseEXCHANGE1,2,0
XGene7988__13_CIS_RETNteEXCHANGE1,2,0
XGene7988__13_CIS_RETNte_reverseEXCHANGE1,2,0
XGene7990__CE1617teEXCHANGE1,3,0
XGene7990__CE1617te_reverseEXCHANGE1,1,0
XGene8000__HC00460teEXCHANGE1,1,0
XGene8000__HC00460te_reverseEXCHANGE1,2,0
XMetab__171161___c____,2,0
XGene8003__FNA5MOXAMteEXCHANGE1,3,0
XGene8003__FNA5MOXAMte_reverseEXCHANGE1,2,0
XGene8005__CE5643teEXCHANGE1,2,0
XGene8005__CE5643te_reverseEXCHANGE1,2,0
XGene8013__CE1401teEXCHANGE1,1,0
XGene8013__CE1401te_reverseEXCHANGE1,1,0
XGene8015__GLUCYSteEXCHANGE1,2,0
XGene8019__MELATNteEXCHANGE1,1,0
XGene8021__6HOXMELATNteEXCHANGE1,2,0
XGene8024__C10164teEXCHANGE1,2,0
XGene8024__C10164te_reverseEXCHANGE1,2,0
XGene8028__C05769te2EXCHANGE1,2,0
XMetab__C05767___c____,2,0
XGene8030__C05767teEXCHANGE1,2,0
XGene8030__C05767te_reverseEXCHANGE1,2,0
XGene8032__C05770te3EXCHANGE1,2,0
XMetab__1021___c____,1,0
XGene8035__PPBNGteEXCHANGE1,1,0
XGene8035__PPBNGte_reverseEXCHANGE1,2,0
XGene8039__12PPDRteEXCHANGE1,1,0
XGene8039__12PPDRte_reverseEXCHANGE1,1,0
XGene8041__AMETAMteEXCHANGE1,3,0
XGene8041__AMETAMte_reverseEXCHANGE1,2,0
XGene8043__XYLULteEXCHANGE1,2,0
XGene8043__XYLULte_reverseEXCHANGE1,2,0
XGene8045__XYLUDteEXCHANGE1,2,0
XGene8045__XYLUDte_reverseEXCHANGE1,3,0
XGene8047__GLCNteEXCHANGE1,2,0
XGene8047__GLCNte_reverseEXCHANGE1,2,0
XGene8048__CE0737teEXCHANGE1,2,0
XGene8048__CE0737te_reverseEXCHANGE1,2,0
XGene8050__SPHGNSteEXCHANGE1,2,0
XGene8050__SPHGNSte_reverseEXCHANGE1,1,0
XGene8052__HDD2CRNteEXCHANGE1,2,0
XGene8052__HDD2CRNte_reverseEXCHANGE1,2,0
XGene8054__IM4ACteEXCHANGE1,3,0
XGene8054__IM4ACte_reverseEXCHANGE1,1,0
XMetab__96215___c____,4,0
XGene8059__AACTteEXCHANGE1,1,0
XGene8059__AACTte_reverseEXCHANGE1,1,0
XGene8062__SPHGNteEXCHANGE1,2,0
XGene8062__SPHGNte_reverseEXCHANGE1,2,0
XGene8064__SELMETHt2eEXCHANGE1,1,0
XGene8064__SELMETHt2e_reverseEXCHANGE1,1,0
XMetab__15103___c____,1,0
XGene8066__C13856teEXCHANGE1,3,0
XGene8066__C13856te_reverseEXCHANGE1,2,0
XGene8068__PRISTteEXCHANGE1,1,0
XGene8070__CE2049teEXCHANGE1,2,0
XGene8072__CE2047teEXCHANGE1,2,0
XGene8074__LANOSTteEXCHANGE1,2,0
XGene8075__FDPteEXCHANGE1,2,0
XGene8075__FDPte_reverseEXCHANGE1,2,0
XGene8078__COKEteEXCHANGE1,2,0
XGene8078__COKEte_reverseEXCHANGE1,2,0
XGene8079__COKEtrEXCHANGE1,1,0
XGene8079__COKEtr_reverseEXCHANGE1,1,0
XMetab__439402___c____,1,0
XGene8081__5A2OPNTNteEXCHANGE1,2,0
XGene8081__5A2OPNTNte_reverseEXCHANGE1,1,0
XMetab__439402___x____,2,0
XGene8082__5A2OPNTNtxEXCHANGE1,2,0
XGene8082__5A2OPNTNtx_reverseEXCHANGE1,2,0
XMetab__71070___c____,2,0
XGene8083__ARG_DtxEXCHANGE1,1,0
XGene8083__ARG_Dtx_reverseEXCHANGE1,2,0
XGene8084__ARG_DteEXCHANGE1,2,0
XGene8084__ARG_Dte_reverseEXCHANGE1,2,0
XGene8086__LANOSTtrEXCHANGE1,1,0
XMetab__dopa4sf___c____,2,0
XGene8100__DOPA4SFtEXCHANGE1,2,0
XGene8102__4363EXCHANGE2,3,0
XMetab__dopa4glcur___c____,2,0
XGene8104__4363EXCHANGE2,2,0
XMetab__dopa3glcur___c____,3,0
XGene8107__10928EXCHANGE2,1,0
XGene8107__4363EXCHANGE2,2,0
XGene8110__CE1261tEXCHANGE1,2,0
XGene8110__CE1261t_reverseEXCHANGE1,2,0
XGene8120__4GLU56DIHDINDtEXCHANGE1,2,0
XGene8122__5CYSDOPAtEXCHANGE1,2,0
XGene8122__5CYSDOPAt_reverseEXCHANGE1,1,0
XGene8124__10928EXCHANGE2,2,0
XGene8124__4363EXCHANGE2,2,0
XGene8126__CE2172tEXCHANGE1,1,0
XGene8126__CE2172t_reverseEXCHANGE1,2,0
XGene8128__CE5629tEXCHANGE1,1,0
XGene8128__CE5629t_reverseEXCHANGE1,2,0
XGene8140__CRMteEXCHANGE1,2,0
XGene8140__CRMte_reverseEXCHANGE1,1,0
XGene8145__GA1tlEXCHANGE1,2,0
XGene8146__GALGLUSIDEtg2EXCHANGE1,2,0
XGene8147__GALGLUSIDEtl2EXCHANGE1,1,0
XGene8149__GD3tgEXCHANGE1,2,0
XGene8150__GD3tlEXCHANGE1,2,0
XGene8152__GLUSIDEteEXCHANGE1,1,0
XGene8153__GLUSIDEtgEXCHANGE1,2,0
XGene8154__GLUSIDEtlEXCHANGE1,1,0
XGene8155__GM1tgEXCHANGE1,2,0
XGene8156__GM1tlEXCHANGE1,2,0
XGene8157__GM2tgEXCHANGE1,2,0
XGene8158__GM2tlEXCHANGE1,2,0
XGene8185__SPHMYLNteEXCHANGE1,2,0
XGene8186__SPHMYLNtl2EXCHANGE1,2,0
XGene8190__NO2teEXCHANGE1,2,0
XGene8190__NO2te_reverseEXCHANGE1,2,0
XGene8191__NH4trEXCHANGE1,2,0
XGene8191__NH4tr_reverseEXCHANGE1,2,0
XMetab__222___r____,2,0
XGene8192__WHTSTSTERONEtrEXCHANGE1,1,0
XGene8192__WHTSTSTERONEtr_reverseEXCHANGE1,2,0
XMetab__16395893___r____,1,0
XGene8193__UDPGALt2nEXCHANGE1,3,0
XGene8194__UDPGALt2rEXCHANGE1,2,0
XGene8195__TETTET6COAtmEXCHANGE1,2,0
XGene8195__TETTET6COAtm_reverseEXCHANGE1,1,0
XGene8196__TETPENT6COAtmEXCHANGE1,2,0
XGene8196__TETPENT6COAtm_reverseEXCHANGE1,1,0
XGene8197__TETPENT3COAtmEXCHANGE1,2,0
XGene8197__TETPENT3COAtm_reverseEXCHANGE1,4,0
XGene8198__THCRMtlEXCHANGE1,1,0
XGene8200__CHOLPtnEXCHANGE1,1,0
XGene8200__CHOLPtn_reverseEXCHANGE1,2,0
XMetab__1014___n____,1,0
XMetab__dag_hs___g____,1,0
XGene8201__DAG_HStgEXCHANGE1,2,0
XMetab__phcrm_hs___c____,2,0
XGene8202__PHCRMtgEXCHANGE1,1,0
XGene8203__PHCRMterEXCHANGE1,2,0
XGene8204__SPHGNtnEXCHANGE1,2,0
XGene8204__SPHGNtn_reverseEXCHANGE1,2,0
XGene8205__SPHGNtgEXCHANGE1,2,0
XGene8205__SPHGNtg_reverseEXCHANGE1,1,0
XMetab__91486___g____,2,0
XGene8206__SPHINGStnEXCHANGE1,1,0
XGene8206__SPHINGStn_reverseEXCHANGE1,1,0
XGene8207__SPHINGStgEXCHANGE1,2,0
XGene8207__SPHINGStg_reverseEXCHANGE1,1,0
XMetab__5353955___g____,2,0
XGene8211__DHCRMtgEXCHANGE1,2,0
XGene8212__DHCRMterEXCHANGE1,2,0
XMetab__phsphings___g____,2,0
XGene8214__PHSPHINGStgEXCHANGE1,2,0
XMetab__phsphings___r____,1,0
XGene8215__PHSPHINGStrEXCHANGE1,2,0
XGene8218__34DHPEtEXCHANGE1,1,0
XGene8218__34DHPEt_reverseEXCHANGE1,2,0
XMetab__34dhpe___c____,3,0
XGene8227__GALSIDEterEXCHANGE1,1,0
XGene8227__GALSIDEter_reverseEXCHANGE1,2,0
XMetab__galside_hs___r____,1,0
XGene8228__GALSIDEtnEXCHANGE1,1,0
XGene8228__GALSIDEtn_reverseEXCHANGE1,2,0
XMetab__galside_hs___n____,2,0
XGene8229__CERT1tnEXCHANGE1,2,0
XGene8229__CERT1tn_reverseEXCHANGE1,2,0
XGene8230__RtotalterEXCHANGE1,3,0
XGene8230__Rtotalter_reverseEXCHANGE1,1,0
XMetab__Rtotal___r____,1,0
XGene8231__RtotaltgEXCHANGE1,1,0
XGene8231__Rtotaltg_reverseEXCHANGE1,2,0
XMetab__Rtotal___g____,3,0
XGene8233__GD1AtgEXCHANGE1,2,0
XGene8234__GD1AtnEXCHANGE1,2,0
XGene8236__GD1BtlEXCHANGE1,1,0
XGene8236__GD1Btl_reverseEXCHANGE1,1,0
XGene8239__GD3tlcEXCHANGE1,2,0
XGene8240__GD3tmEXCHANGE1,2,0
XGene8244__S2L2N2M2MtlEXCHANGE1,2,0
XGene8244__S2L2N2M2Mtl_reverseEXCHANGE1,2,0
XGene8276__949EXCHANGE2,1,0
XGene8277__HMR_0020EXCHANGE1,3,0
XGene8277__HMR_0020_reverseEXCHANGE1,2,0
XMetab__xolest2_hs___r____,2,0
XGene8278__28965EXCHANGE1,2,0
XGene8278__28965_reverseEXCHANGE1,2,0
XGene8278__2170EXCHANGE1,2,0
XGene8278__2170_reverseEXCHANGE1,3,0
XGene8278__376497EXCHANGE2,1,0
XGene8278__376497_reverseEXCHANGE2,2,0
XGene8278__948EXCHANGE2,1,0
XGene8278__948_reverseEXCHANGE2,2,0
XGene8278__11000EXCHANGE1,1,0
XGene8278__11000_reverseEXCHANGE1,1,0
XGene8278__2169EXCHANGE1,1,0
XGene8278__2169_reverseEXCHANGE1,2,0
XGene8278__2168EXCHANGE2,2,0
X2168,1,0
XGene8278__2168_reverseEXCHANGE2,2,0
XGene8278__2173EXCHANGE1,2,0
XGene8278__2173_reverseEXCHANGE1,2,0
XGene8278__2171EXCHANGE1,1,0
XGene8278__2171_reverseEXCHANGE1,2,0
XGene8278__10999EXCHANGE1,1,0
XGene8278__10999_reverseEXCHANGE1,2,0
XGene8278__2172EXCHANGE1,2,0
XGene8278__2172_reverseEXCHANGE1,2,0
XGene8278__2167EXCHANGE1,3,0
XGene8278__2167_reverseEXCHANGE1,2,0
XGene8278__646486EXCHANGE1,3,0
XGene8278__646486_reverseEXCHANGE1,2,0
XGene8278__646480EXCHANGE1,2,0
XGene8278__646480_reverseEXCHANGE1,2,0
XGene8280__HMR_0157EXCHANGE1,1,0
XGene8281__28965EXCHANGE1,2,0
XGene8281__28965_reverseEXCHANGE1,2,0
XGene8281__2170EXCHANGE1,1,0
XGene8281__2170_reverseEXCHANGE1,2,0
XGene8281__376497EXCHANGE2,1,0
XGene8281__376497_reverseEXCHANGE2,2,0
XGene8281__948EXCHANGE2,1,0
XGene8281__948_reverseEXCHANGE2,1,0
XGene8281__11000EXCHANGE1,1,0
XGene8281__11000_reverseEXCHANGE1,1,0
XGene8281__2169EXCHANGE1,2,0
XGene8281__2169_reverseEXCHANGE1,2,0
XGene8281__2168EXCHANGE2,1,0
XGene8281__2168_reverseEXCHANGE2,2,0
XGene8281__2173EXCHANGE1,3,0
XGene8281__2173_reverseEXCHANGE1,2,0
XGene8281__2171EXCHANGE1,2,0
XGene8281__2171_reverseEXCHANGE1,3,0
XGene8281__10999EXCHANGE1,1,0
XGene8281__10999_reverseEXCHANGE1,2,0
XGene8281__2172EXCHANGE1,2,0
XGene8281__2172_reverseEXCHANGE1,2,0
XGene8281__2167EXCHANGE1,1,0
XGene8281__2167_reverseEXCHANGE1,2,0
XGene8281__646486EXCHANGE1,2,0
XGene8281__646486_reverseEXCHANGE1,1,0
XGene8281__646480EXCHANGE1,2,0
XGene8281__646480_reverseEXCHANGE1,1,0
XMetab__439337___c____,2,0
XGene8283__HMR_0166EXCHANGE1,2,0
XGene8283__HMR_0166_reverseEXCHANGE1,1,0
XGene8284__28965EXCHANGE1,2,0
XGene8284__28965_reverseEXCHANGE1,2,0
XGene8284__2170EXCHANGE1,2,0
XGene8284__2170_reverseEXCHANGE1,1,0
XGene8284__376497EXCHANGE2,2,0
XGene8284__376497_reverseEXCHANGE2,2,0
XGene8284__948EXCHANGE2,2,0
XGene8284__948_reverseEXCHANGE2,2,0
XGene8284__11000EXCHANGE1,1,0
XGene8284__11000_reverseEXCHANGE1,2,0
XGene8284__2169EXCHANGE1,1,0
XGene8284__2169_reverseEXCHANGE1,2,0
XGene8284__2168EXCHANGE2,2,0
XGene8284__2168_reverseEXCHANGE2,2,0
XGene8284__2173EXCHANGE1,2,0
XGene8284__2173_reverseEXCHANGE1,2,0
XGene8284__2171EXCHANGE1,1,0
XGene8284__2171_reverseEXCHANGE1,2,0
XGene8284__10999EXCHANGE1,1,0
XGene8284__10999_reverseEXCHANGE1,2,0
XGene8284__2172EXCHANGE1,1,0
XGene8284__2172_reverseEXCHANGE1,2,0
XGene8284__2167EXCHANGE1,2,0
XGene8284__2167_reverseEXCHANGE1,2,0
XGene8284__646486EXCHANGE1,2,0
XGene8284__646486_reverseEXCHANGE1,2,0
XGene8284__646480EXCHANGE1,2,0
XGene8284__646480_reverseEXCHANGE1,2,0
XGene8286__28965EXCHANGE1,2,0
XGene8286__28965_reverseEXCHANGE1,2,0
XGene8286__2170EXCHANGE1,2,0
XGene8286__2170_reverseEXCHANGE1,2,0
XGene8286__376497EXCHANGE2,2,0
XGene8286__376497_reverseEXCHANGE2,1,0
XGene8286__948EXCHANGE2,3,0
XGene8286__948_reverseEXCHANGE2,2,0
XGene8286__11000EXCHANGE1,2,0
XGene8286__11000_reverseEXCHANGE1,4,0
XGene8286__2169EXCHANGE1,2,0
XGene8286__2169_reverseEXCHANGE1,3,0
XGene8286__2168EXCHANGE2,2,0
XGene8286__2168_reverseEXCHANGE2,2,0
XGene8286__2173EXCHANGE1,1,0
XGene8286__2173_reverseEXCHANGE1,1,0
XGene8286__2171EXCHANGE1,2,0
XGene8286__2171_reverseEXCHANGE1,2,0
XGene8286__10999EXCHANGE1,2,0
XGene8286__10999_reverseEXCHANGE1,1,0
XGene8286__2172EXCHANGE1,1,0
XGene8286__2172_reverseEXCHANGE1,2,0
XGene8286__2167EXCHANGE1,1,0
XGene8286__2167_reverseEXCHANGE1,1,0
XGene8286__646486EXCHANGE1,1,0
XGene8286__646486_reverseEXCHANGE1,2,0
XGene8286__646480EXCHANGE1,1,0
XGene8286__646480_reverseEXCHANGE1,2,0
XMetab__53481563___c____,1,0
XGene8288__HMR_0172EXCHANGE1,1,0
XGene8288__HMR_0172_reverseEXCHANGE1,2,0
XGene8289__28965EXCHANGE1,2,0
XGene8289__28965_reverseEXCHANGE1,1,0
XGene8289__2170EXCHANGE1,2,0
XGene8289__2170_reverseEXCHANGE1,1,0
XGene8289__376497EXCHANGE2,2,0
XGene8289__376497_reverseEXCHANGE2,2,0
XGene8289__948EXCHANGE2,2,0
XGene8289__948_reverseEXCHANGE2,2,0
XGene8289__11000EXCHANGE1,2,0
XGene8289__11000_reverseEXCHANGE1,2,0
XGene8289__2169EXCHANGE1,2,0
XGene8289__2169_reverseEXCHANGE1,2,0
XGene8289__2168EXCHANGE2,1,0
XGene8289__2168_reverseEXCHANGE2,2,0
XGene8289__2173EXCHANGE1,1,0
XGene8289__2173_reverseEXCHANGE1,2,0
XGene8289__2171EXCHANGE1,1,0
XGene8289__2171_reverseEXCHANGE1,1,0
XGene8289__10999EXCHANGE1,2,0
XGene8289__10999_reverseEXCHANGE1,2,0
XGene8289__2172EXCHANGE1,1,0
XGene8289__2172_reverseEXCHANGE1,2,0
XGene8289__2167EXCHANGE1,2,0
XGene8289__2167_reverseEXCHANGE1,2,0
XGene8289__646486EXCHANGE1,2,0
XGene8289__646486_reverseEXCHANGE1,2,0
XGene8289__646480EXCHANGE1,3,0
XGene8289__646480_reverseEXCHANGE1,2,0
XMetab__439607___c____,3,0
XGene8291__HMR_0178EXCHANGE1,2,0
XGene8291__HMR_0178_reverseEXCHANGE1,2,0
XGene8294__28965EXCHANGE1,1,0
XGene8294__28965_reverseEXCHANGE1,1,0
XGene8294__2170EXCHANGE1,1,0
XGene8294__2170_reverseEXCHANGE1,2,0
XGene8294__376497EXCHANGE2,2,0
XGene8294__376497_reverseEXCHANGE2,1,0
XGene8294__948EXCHANGE2,2,0
XGene8294__948_reverseEXCHANGE2,2,0
XGene8294__11000EXCHANGE1,1,0
XGene8294__11000_reverseEXCHANGE1,2,0
XGene8294__2169EXCHANGE1,2,0
XGene8294__2169_reverseEXCHANGE1,2,0
XGene8294__2168EXCHANGE2,1,0
XGene8294__2168_reverseEXCHANGE2,2,0
XGene8294__2173EXCHANGE1,2,0
XGene8294__2173_reverseEXCHANGE1,3,0
XGene8294__2171EXCHANGE1,2,0
XGene8294__2171_reverseEXCHANGE1,2,0
XGene8294__10999EXCHANGE1,2,0
XGene8294__10999_reverseEXCHANGE1,2,0
XGene8294__2172EXCHANGE1,2,0
XGene8294__2172_reverseEXCHANGE1,1,0
XGene8294__2167EXCHANGE1,2,0
XGene8294__2167_reverseEXCHANGE1,2,0
XGene8294__646486EXCHANGE1,2,0
XGene8294__646486_reverseEXCHANGE1,2,0
XGene8294__646480EXCHANGE1,2,0
XGene8294__646480_reverseEXCHANGE1,2,0
XMetab__53481608___c____,2,0
XGene8296__HMR_0185EXCHANGE1,2,0
XGene8296__HMR_0185_reverseEXCHANGE1,2,0
XGene8299__28965EXCHANGE1,2,0
XGene8299__2170EXCHANGE1,1,0
XGene8299__376497EXCHANGE2,1,0
XGene8299__948EXCHANGE2,2,0
XGene8299__11000EXCHANGE1,2,0
XGene8299__2169EXCHANGE1,1,0
XGene8299__2168EXCHANGE2,1,0
XGene8299__2173EXCHANGE1,2,0
XGene8299__2171EXCHANGE1,2,0
XGene8299__10999EXCHANGE1,2,0
XGene8299__2172EXCHANGE1,2,0
XGene8299__2167EXCHANGE1,1,0
XGene8299__646486EXCHANGE1,2,0
XGene8299__646480EXCHANGE1,2,0
XGene8302__19EXCHANGE2,2,0
XGene8306__28965EXCHANGE1,2,0
XGene8306__2170EXCHANGE1,2,0
XGene8306__376497EXCHANGE2,2,0
XGene8306__948EXCHANGE2,2,0
XGene8306__11000EXCHANGE1,2,0
XGene8306__2169EXCHANGE1,2,0
XGene8306__2168EXCHANGE2,2,0
XGene8306__2173EXCHANGE1,2,0
XGene8306__2171EXCHANGE1,3,0
XGene8306__10999EXCHANGE1,2,0
XGene8306__2172EXCHANGE1,2,0
XGene8306__2167EXCHANGE1,2,0
XGene8306__646486EXCHANGE1,2,0
XGene8306__646480EXCHANGE1,1,0
XGene8309__19EXCHANGE2,2,0
XGene8310__28965EXCHANGE1,1,0
XGene8310__2170EXCHANGE1,2,0
XGene8310__376497EXCHANGE2,1,0
XGene8310__948EXCHANGE2,3,0
XGene8310__11000EXCHANGE1,2,0
XGene8310__2169EXCHANGE1,2,0
XGene8310__2168EXCHANGE2,2,0
XGene8310__2173EXCHANGE1,1,0
XGene8310__2171EXCHANGE1,2,0
XGene8310__10999EXCHANGE1,2,0
XGene8310__2172EXCHANGE1,1,0
XGene8310__2167EXCHANGE1,1,0
XGene8310__646486EXCHANGE1,1,0
XGene8310__646480EXCHANGE1,1,0
XGene8313__19EXCHANGE2,2,0
XGene8315__19EXCHANGE2,2,0
XGene8317__28965EXCHANGE1,1,0
XGene8317__2170EXCHANGE1,2,0
XGene8317__376497EXCHANGE2,2,0
XGene8317__948EXCHANGE2,2,0
XGene8317__11000EXCHANGE1,1,0
XGene8317__2169EXCHANGE1,1,0
XGene8317__2168EXCHANGE2,1,0
XGene8317__2173EXCHANGE1,1,0
XGene8317__2171EXCHANGE1,2,0
XGene8317__10999EXCHANGE1,3,0
XGene8317__2172EXCHANGE1,2,0
XGene8317__2167EXCHANGE1,2,0
XGene8317__646486EXCHANGE1,2,0
XGene8317__646480EXCHANGE1,2,0
XGene8320__19EXCHANGE2,2,0
XGene8322__19EXCHANGE2,3,0
XGene8323__28965EXCHANGE1,3,0
XGene8323__2170EXCHANGE1,1,0
XGene8323__376497EXCHANGE2,3,0
XGene8323__948EXCHANGE2,2,0
XGene8323__11000EXCHANGE1,2,0
XGene8323__2169EXCHANGE1,2,0
XGene8323__2168EXCHANGE2,2,0
XGene8323__2173EXCHANGE1,3,0
XGene8323__2171EXCHANGE1,3,0
XGene8323__10999EXCHANGE1,1,0
XGene8323__2172EXCHANGE1,2,0
XGene8323__2167EXCHANGE1,2,0
XGene8323__646486EXCHANGE1,1,0
XGene8323__646480EXCHANGE1,2,0
XGene8326__19EXCHANGE2,1,0
XGene8327__28965EXCHANGE1,2,0
XGene8327__2170EXCHANGE1,2,0
XGene8327__376497EXCHANGE2,2,0
XGene8327__948EXCHANGE2,2,0
XGene8327__11000EXCHANGE1,2,0
XGene8327__2169EXCHANGE1,2,0
XGene8327__2168EXCHANGE2,2,0
XGene8327__2173EXCHANGE1,1,0
XGene8327__2171EXCHANGE1,1,0
XGene8327__10999EXCHANGE1,1,0
XGene8327__2172EXCHANGE1,3,0
XGene8327__2167EXCHANGE1,1,0
XGene8327__646486EXCHANGE1,1,0
XGene8327__646480EXCHANGE1,3,0
XGene8330__19EXCHANGE2,2,0
XGene8331__19EXCHANGE2,2,0
XGene8332__28965EXCHANGE1,1,0
XGene8332__2170EXCHANGE1,1,0
